Timestamp,Date,Intel_Type,Source_ID,District,Location,Content,Reliability,Urgency,Signal_Intensity,Label,Is_Attack_Day
2023-01-05 08:23:00,2023-01-05,OSINT,MED-WES-415,West Singhbhum,Tonto,Routine weather updates for Goilkera region,0.39,LOW,0.25,NOISE,False
2023-01-05 04:01:00,2023-01-05,OSINT,SOC-WES-859,West Singhbhum,Saranda,Routine weather updates for Jareikela region,0.41,LOW,0.25,NOISE,False
2023-01-05 17:41:00,2023-01-05,SIGINT,INT-WES-611,West Singhbhum,Saranda,Standard civilian traffic patterns in Jareikela,0.32,LOW,0.25,NOISE,False
2023-01-05 20:03:00,2023-01-05,HUMINT,SRC-WES-655,West Singhbhum,Tonto,Source reports no unusual activity in Jareikela,0.27,LOW,0.25,NOISE,False
2023-01-05 01:39:00,2023-01-05,HUMINT,AST-WES-482,West Singhbhum,Tonto,Unconfirmed report of strangers seen near Chaibasa,0.55,HIGH,0.25,NOISE,False
2023-01-05 05:06:00,2023-01-05,OSINT,NEW-WES-925,West Singhbhum,Chaibasa,General news about development activities in Chaibasa,0.47,MEDIUM,0.25,NOISE,False
2023-01-05 07:44:00,2023-01-05,SIGINT,ELT-WES-678,West Singhbhum,Goilkera,Standard civilian traffic patterns in Tonto,0.24,LOW,0.25,NOISE,False
2023-01-05 05:05:00,2023-01-05,HUMINT,HUM-WES-819,West Singhbhum,Jareikela,Unconfirmed report of strangers seen near Chaibasa,0.48,HIGH,0.25,NOISE,False
2023-01-05 01:59:00,2023-01-05,PATROL,DOM-WES-377,West Singhbhum,Chaibasa,Area domination in Tonto sector completed without incident,0.31,LOW,0.25,NOISE,False
2023-01-05 09:10:00,2023-01-05,PATROL,DOM-WES-178,West Singhbhum,Tonto,Road opening party cleared Tonto route - normal,0.68,LOW,0.25,NOISE,False
2023-01-05 13:14:00,2023-01-05,HUMINT,HUM-WES-200,West Singhbhum,Chaibasa,Source reports no unusual activity in Tonto,0.45,LOW,0.25,NOISE,False
2023-01-05 05:43:00,2023-01-05,HUMINT,AST-WES-542,West Singhbhum,Tonto,Asset unable to confirm any suspicious movement near Jareikela,0.45,MEDIUM,0.25,NOISE,False
2023-01-05 12:20:00,2023-01-05,PATROL,ROP-WES-857,West Singhbhum,Saranda,Report of wire/cable remnants found near Goilkera,0.73,LOW,0.25,TRUE_SIGNAL,False
2023-01-05 17:32:00,2023-01-05,HUMINT,AST-WES-670,West Singhbhum,Jareikela,Informant observed reconnaissance activity near Jareikela route,0.65,MEDIUM,0.25,TRUE_SIGNAL,False
2023-01-05 16:10:00,2023-01-05,HUMINT,SRC-WES-685,West Singhbhum,Jareikela,Source indicates possible IED materials being transported to Tonto area,0.74,LOW,0.25,TRUE_SIGNAL,False
2023-01-05 08:15:00,2023-01-05,HUMINT,HUM-WES-469,West Singhbhum,Jareikela,Informant mentions routine activity in Jareikela area,0.34,MEDIUM,0.25,NOISE,False
2023-01-05 10:27:00,2023-01-05,SIGINT,COM-WES-550,West Singhbhum,Tonto,Routine communication intercepted from Goilkera area,0.62,MEDIUM,0.25,NOISE,False
2023-01-05 07:20:00,2023-01-05,HUMINT,AST-WES-689,West Singhbhum,Jareikela,Villager reports hearing sounds in forest near Jareikela,0.35,LOW,0.25,NOISE,False
2023-01-05 09:53:00,2023-01-05,HUMINT,SRC-WES-548,West Singhbhum,Chaibasa,Informant mentions routine activity in Chaibasa area,0.68,LOW,0.25,NOISE,False
2023-01-05 12:04:00,2023-01-05,PATROL,DOM-WES-908,West Singhbhum,Jareikela,Area domination in Jareikela sector completed without incident,0.33,MEDIUM,0.25,NOISE,False
2023-01-05 07:42:00,2023-01-05,OSINT,OSI-WES-211,West Singhbhum,Saranda,Social media discusses local politics in Tonto,0.55,LOW,0.25,NOISE,False
2023-01-05 11:25:00,2023-01-05,HUMINT,SRC-WES-556,West Singhbhum,Jareikela,Asset unable to confirm any suspicious movement near Jareikela,0.21,MEDIUM,0.25,NOISE,False
2023-01-05 23:09:00,2023-01-05,PATROL,PTL-WES-218,West Singhbhum,Saranda,Road opening party cleared Goilkera route - normal,0.35,LOW,0.25,NOISE,False
2023-01-05 09:02:00,2023-01-05,HUMINT,INF-WES-168,West Singhbhum,Chaibasa,Villager reports hearing sounds in forest near Tonto,0.42,LOW,0.25,NOISE,False
2023-01-05 12:40:00,2023-01-05,HUMINT,AST-WES-337,West Singhbhum,Goilkera,Unconfirmed report of strangers seen near Goilkera,0.37,LOW,0.25,NOISE,False
2023-01-05 22:51:00,2023-01-05,HUMINT,INF-WES-870,West Singhbhum,Chaibasa,Source reports no unusual activity in Chaibasa,0.2,MEDIUM,0.25,NOISE,False
2023-01-05 20:20:00,2023-01-05,SIGINT,ELT-WES-640,West Singhbhum,Tonto,Standard civilian traffic patterns in Goilkera,0.26,LOW,0.25,NOISE,False
2023-01-05 03:15:00,2023-01-05,SIGINT,INT-WES-420,West Singhbhum,Saranda,Routine communication intercepted from Saranda area,0.66,LOW,0.25,NOISE,False
2023-01-05 05:31:00,2023-01-05,HUMINT,SRC-WES-668,West Singhbhum,Saranda,Villager reports hearing sounds in forest near Tonto,0.41,LOW,0.25,NOISE,False
2023-01-05 21:31:00,2023-01-05,HUMINT,AST-WES-518,West Singhbhum,Jareikela,Source reports no unusual activity in Tonto,0.27,LOW,0.25,NOISE,False
2023-01-05 14:36:00,2023-01-05,PATROL,QRT-WES-272,West Singhbhum,Jareikela,Routine patrol in Chaibasa - no incidents,0.22,MEDIUM,0.25,NOISE,False
2023-01-05 20:48:00,2023-01-05,SIGINT,SIG-WES-853,West Singhbhum,Goilkera,Increased radio chatter detected in Saranda sector,0.79,LOW,0.25,TRUE_SIGNAL,False
2023-01-05 22:39:00,2023-01-05,HUMINT,INF-WES-981,West Singhbhum,Jareikela,Contact claims dismantled IED found in Narayanpur (false),0.71,MEDIUM,0.25,DECEPTION,False
2023-01-05 18:17:00,2023-01-05,HUMINT,INF-WES-396,West Singhbhum,Tonto,Villager reports hearing sounds in forest near Goilkera,0.5,MEDIUM,0.25,NOISE,False
2023-01-05 10:53:00,2023-01-05,OSINT,SOC-WES-828,West Singhbhum,Goilkera,General news about development activities in Goilkera,0.55,MEDIUM,0.25,NOISE,False
2023-01-05 16:47:00,2023-01-05,PATROL,PTL-WES-512,West Singhbhum,Saranda,Area domination in Goilkera sector completed without incident,0.43,LOW,0.25,NOISE,False
2023-01-05 02:50:00,2023-01-05,PATROL,QRT-WES-970,West Singhbhum,Tonto,Area domination in Jareikela sector completed without incident,0.57,LOW,0.25,NOISE,False
2023-01-05 10:57:00,2023-01-05,SIGINT,ELT-WES-907,West Singhbhum,Chaibasa,Deliberate disinformation broadcast about Narayanpur,0.62,MEDIUM,0.25,DECEPTION,False
2023-01-05 04:56:00,2023-01-05,HUMINT,SRC-WES-805,West Singhbhum,Saranda,Source reports no unusual activity in Chaibasa,0.2,LOW,0.25,NOISE,False
2023-01-05 20:19:00,2023-01-05,HUMINT,HUM-WES-505,West Singhbhum,Goilkera,Asset indicates Maoists have left Chaibasa area permanently,0.67,LOW,0.25,DECEPTION,False
2023-01-05 00:44:00,2023-01-05,SIGINT,ELT-WES-109,West Singhbhum,Saranda,Increased radio chatter detected in Chaibasa sector,0.81,LOW,0.25,TRUE_SIGNAL,False
2023-01-05 11:56:00,2023-01-05,PATROL,PTL-WES-420,West Singhbhum,Saranda,Patrol reports area is clear near Goilkera (compromised info),0.44,LOW,0.25,DECEPTION,False
2023-01-06 19:43:00,2023-01-06,HUMINT,SRC-WES-521,West Singhbhum,Jareikela,Villager reports hearing sounds in forest near Goilkera,0.42,LOW,0.4,NOISE,False
2023-01-06 08:41:00,2023-01-06,OSINT,SOC-WES-353,West Singhbhum,Chaibasa,Social media post warns travelers to avoid Goilkera area,0.94,MEDIUM,0.4,TRUE_SIGNAL,False
2023-01-06 20:03:00,2023-01-06,HUMINT,AST-WES-402,West Singhbhum,Goilkera,Asset unable to confirm any suspicious movement near Saranda,0.46,LOW,0.4,NOISE,False
2023-01-06 17:43:00,2023-01-06,SIGINT,ELT-WES-474,West Singhbhum,Goilkera,Encrypted traffic spike from known Maoist frequency in Tonto,0.93,MEDIUM,0.4,TRUE_SIGNAL,False
2023-01-06 09:40:00,2023-01-06,PATROL,DOM-WES-618,West Singhbhum,Tonto,Routine patrol in Chaibasa - no incidents,0.22,HIGH,0.4,NOISE,False
2023-01-06 10:25:00,2023-01-06,PATROL,ROP-WES-649,West Singhbhum,Tonto,Area domination in Chaibasa sector completed without incident,0.24,LOW,0.4,NOISE,False
2023-01-06 14:39:00,2023-01-06,PATROL,DOM-WES-218,West Singhbhum,Tonto,Road opening party cleared Chaibasa route - normal,0.23,HIGH,0.4,NOISE,False
2023-01-06 11:08:00,2023-01-06,HUMINT,INF-WES-270,West Singhbhum,Saranda,Villager reports hearing sounds in forest near Chaibasa,0.28,LOW,0.4,NOISE,False
2023-01-06 14:32:00,2023-01-06,PATROL,PTL-WES-608,West Singhbhum,Saranda,Patrol reports fresh tracks of 7 individuals near Saranda,0.85,LOW,0.4,TRUE_SIGNAL,False
2023-01-06 00:15:00,2023-01-06,HUMINT,HUM-WES-979,West Singhbhum,Chaibasa,Villager reports hearing sounds in forest near Saranda,0.31,LOW,0.4,NOISE,False
2023-01-06 02:36:00,2023-01-06,SIGINT,COM-WES-377,West Singhbhum,Saranda,Routine communication intercepted from Goilkera area,0.36,LOW,0.4,NOISE,False
2023-01-06 09:20:00,2023-01-06,HUMINT,INF-WES-892,West Singhbhum,Chaibasa,Unconfirmed report of strangers seen near Goilkera,0.23,LOW,0.4,NOISE,False
2023-01-06 17:48:00,2023-01-06,SIGINT,INT-WES-850,West Singhbhum,Goilkera,Communication pattern shows coordination between Saranda groups,0.73,LOW,0.4,TRUE_SIGNAL,False
2023-01-06 06:33:00,2023-01-06,HUMINT,INF-WES-206,West Singhbhum,Goilkera,Source claims attack planned for Narayanpur (redirect attempt),0.4,LOW,0.4,DECEPTION,False
2023-01-06 03:32:00,2023-01-06,SIGINT,SIG-WES-694,West Singhbhum,Goilkera,Deliberate disinformation broadcast about Bijapur,0.68,MEDIUM,0.4,DECEPTION,False
2023-01-06 23:20:00,2023-01-06,PATROL,DOM-WES-817,West Singhbhum,Saranda,Road opening party cleared Tonto route - normal,0.35,LOW,0.4,NOISE,False
2023-01-06 11:49:00,2023-01-06,SIGINT,SIG-WES-648,West Singhbhum,Goilkera,Communication pattern shows coordination between Goilkera groups,0.76,MEDIUM,0.4,TRUE_SIGNAL,False
2023-01-06 22:15:00,2023-01-06,SIGINT,INT-WES-193,West Singhbhum,Saranda,Routine communication intercepted from Chaibasa area,0.31,LOW,0.4,NOISE,False
2023-01-06 03:51:00,2023-01-06,SIGINT,SIG-WES-573,West Singhbhum,Goilkera,Intercepted message mentions security force patrol schedule,0.79,LOW,0.4,TRUE_SIGNAL,False
2023-01-06 02:12:00,2023-01-06,HUMINT,HUM-WES-122,West Singhbhum,Jareikela,Reliable source warns of planned attack on camp in Goilkera,0.8,MEDIUM,0.4,TRUE_SIGNAL,False
2023-01-06 00:24:00,2023-01-06,PATROL,DOM-WES-608,West Singhbhum,Jareikela,Unusual vehicle markings observed on Chaibasa road,0.92,LOW,0.4,TRUE_SIGNAL,False
2023-01-06 13:56:00,2023-01-06,HUMINT,INF-WES-610,West Singhbhum,Tonto,Asset reports meeting of 10 suspected cadres near Saranda,0.81,LOW,0.4,TRUE_SIGNAL,False
2023-01-06 17:50:00,2023-01-06,SIGINT,COM-WES-591,West Singhbhum,Jareikela,Communication burst detected from Goilkera forest coordinates,0.95,LOW,0.4,TRUE_SIGNAL,False
2023-01-06 15:33:00,2023-01-06,HUMINT,INF-WES-159,West Singhbhum,Saranda,Informant mentions routine activity in Jareikela area,0.5,HIGH,0.4,NOISE,False
2023-01-06 07:36:00,2023-01-06,PATROL,PTL-WES-882,West Singhbhum,Jareikela,Patrol reports area is clear near Chaibasa (compromised info),0.61,LOW,0.4,DECEPTION,False
2023-01-06 18:09:00,2023-01-06,SIGINT,COM-WES-681,West Singhbhum,Tonto,Routine communication intercepted from Goilkera area,0.66,HIGH,0.4,NOISE,False
2023-01-06 16:30:00,2023-01-06,OSINT,SOC-WES-120,West Singhbhum,Chaibasa,Social media discusses local politics in Tonto,0.25,MEDIUM,0.4,NOISE,False
2023-01-06 03:54:00,2023-01-06,HUMINT,SRC-WES-892,West Singhbhum,Tonto,Villager reports hearing sounds in forest near Saranda,0.21,LOW,0.4,NOISE,False
2023-01-06 20:31:00,2023-01-06,OSINT,NEW-WES-910,West Singhbhum,Saranda,Fake news spreading about security operations in Bijapur,0.45,MEDIUM,0.4,DECEPTION,False
2023-01-06 18:02:00,2023-01-06,HUMINT,AST-WES-971,West Singhbhum,Goilkera,Asset indicates Maoists have left Goilkera area permanently,0.45,LOW,0.4,DECEPTION,False
2023-01-06 20:56:00,2023-01-06,PATROL,QRT-WES-271,West Singhbhum,Chaibasa,Road opening party cleared Goilkera route - normal,0.57,MEDIUM,0.4,NOISE,False
2023-01-06 03:46:00,2023-01-06,PATROL,QRT-WES-905,West Singhbhum,Chaibasa,Road opening party cleared Saranda route - normal,0.32,HIGH,0.4,NOISE,False
2023-01-06 18:41:00,2023-01-06,HUMINT,AST-WES-907,West Singhbhum,Goilkera,Source reports no unusual activity in Goilkera,0.47,MEDIUM,0.4,NOISE,False
2023-01-06 23:04:00,2023-01-06,HUMINT,AST-WES-264,West Singhbhum,Tonto,Informant reports unusual movement of 8 individuals near Saranda,0.63,MEDIUM,0.4,TRUE_SIGNAL,False
2023-01-06 01:06:00,2023-01-06,OSINT,NEW-WES-260,West Singhbhum,Saranda,Fake news spreading about security operations in Dantewada,0.78,MEDIUM,0.4,DECEPTION,False
2023-01-06 01:23:00,2023-01-06,HUMINT,AST-WES-257,West Singhbhum,Chaibasa,Informant observed reconnaissance activity near Saranda route,0.74,LOW,0.4,TRUE_SIGNAL,False
2023-01-06 03:19:00,2023-01-06,SIGINT,SIG-WES-584,West Singhbhum,Jareikela,Standard civilian traffic patterns in Tonto,0.3,LOW,0.4,NOISE,False
2023-01-06 14:16:00,2023-01-06,SIGINT,COM-WES-550,West Singhbhum,Goilkera,No significant signal activity in Chaibasa sector,0.38,LOW,0.4,NOISE,False
2023-01-06 12:52:00,2023-01-06,PATROL,PTL-WES-960,West Singhbhum,Tonto,Routine patrol in Chaibasa - no incidents,0.69,LOW,0.4,NOISE,False
2023-01-06 18:57:00,2023-01-06,SIGINT,SIG-WES-614,West Singhbhum,Tonto,No significant signal activity in Tonto sector,0.4,LOW,0.4,NOISE,False
2023-01-06 06:08:00,2023-01-06,PATROL,ROP-WES-927,West Singhbhum,Chaibasa,Road opening party cleared Goilkera route - normal,0.67,MEDIUM,0.4,NOISE,False
2023-01-06 12:35:00,2023-01-06,SIGINT,SIG-WES-189,West Singhbhum,Jareikela,Suspected false flag communication mentioning Sukma,0.76,LOW,0.4,DECEPTION,False
2023-01-06 18:49:00,2023-01-06,SIGINT,SIG-WES-208,West Singhbhum,Chaibasa,Standard civilian traffic patterns in Jareikela,0.41,MEDIUM,0.4,NOISE,False
2023-01-06 19:43:00,2023-01-06,PATROL,ROP-WES-733,West Singhbhum,Jareikela,Area domination in Jareikela sector completed without incident,0.22,MEDIUM,0.4,NOISE,False
2023-01-06 08:53:00,2023-01-06,HUMINT,INF-WES-418,West Singhbhum,Jareikela,Informant mentions routine activity in Goilkera area,0.65,HIGH,0.4,NOISE,False
2023-01-06 14:13:00,2023-01-06,OSINT,OSI-WES-292,West Singhbhum,Jareikela,General news about development activities in Goilkera,0.33,LOW,0.4,NOISE,False
2023-01-06 06:56:00,2023-01-06,PATROL,PTL-WES-277,West Singhbhum,Goilkera,Area domination in Chaibasa sector completed without incident,0.27,LOW,0.4,NOISE,False
2023-01-07 03:43:00,2023-01-07,PATROL,DOM-WES-750,West Singhbhum,Chaibasa,Team reports hostile atmosphere from villagers near Chaibasa,0.73,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 00:24:00,2023-01-07,HUMINT,HUM-WES-391,West Singhbhum,Chaibasa,Source reports no unusual activity in Goilkera,0.28,LOW,0.4,NOISE,False
2023-01-07 04:41:00,2023-01-07,HUMINT,HUM-WES-585,West Singhbhum,Goilkera,Villager reports hearing sounds in forest near Goilkera,0.53,LOW,0.4,NOISE,False
2023-01-07 06:29:00,2023-01-07,PATROL,DOM-WES-358,West Singhbhum,Saranda,Report of wire/cable remnants found near Tonto,0.91,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 08:40:00,2023-01-07,PATROL,PTL-WES-444,West Singhbhum,Saranda,Area domination in Tonto sector completed without incident,0.35,MEDIUM,0.4,NOISE,False
2023-01-07 10:43:00,2023-01-07,OSINT,NEW-WES-776,West Singhbhum,Goilkera,Routine weather updates for Saranda region,0.6,LOW,0.4,NOISE,False
2023-01-07 23:45:00,2023-01-07,PATROL,ROP-WES-451,West Singhbhum,Goilkera,Area domination in Saranda sector completed without incident,0.49,LOW,0.4,NOISE,False
2023-01-07 17:48:00,2023-01-07,PATROL,QRT-WES-842,West Singhbhum,Goilkera,Area domination in Saranda sector completed without incident,0.25,MEDIUM,0.4,NOISE,False
2023-01-07 18:18:00,2023-01-07,OSINT,MED-WES-366,West Singhbhum,Jareikela,Routine weather updates for Chaibasa region,0.41,LOW,0.4,NOISE,False
2023-01-07 01:55:00,2023-01-07,OSINT,MED-WES-523,West Singhbhum,Goilkera,Routine weather updates for Tonto region,0.63,MEDIUM,0.4,NOISE,False
2023-01-07 20:03:00,2023-01-07,HUMINT,SRC-WES-420,West Singhbhum,Chaibasa,Asset indicates possible IED placement planned for Tonto road,0.87,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 15:24:00,2023-01-07,SIGINT,ELT-WES-539,West Singhbhum,Chaibasa,Voice intercept references 'action' on soon,0.82,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 22:56:00,2023-01-07,HUMINT,SRC-WES-331,West Singhbhum,Saranda,Source reports increased Maoist presence in Chaibasa forest area,0.84,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 21:08:00,2023-01-07,HUMINT,INF-WES-544,West Singhbhum,Saranda,Informant observed reconnaissance activity near Goilkera route,0.76,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 16:10:00,2023-01-07,OSINT,OSI-WES-703,West Singhbhum,Chaibasa,General news about development activities in Goilkera,0.56,MEDIUM,0.4,NOISE,False
2023-01-07 22:07:00,2023-01-07,SIGINT,SIG-WES-149,West Singhbhum,Jareikela,Routine communication intercepted from Jareikela area,0.53,LOW,0.4,NOISE,False
2023-01-07 19:44:00,2023-01-07,SIGINT,COM-WES-737,West Singhbhum,Goilkera,Intercepted message mentions security force patrol schedule,0.75,MEDIUM,0.4,TRUE_SIGNAL,False
2023-01-07 16:12:00,2023-01-07,SIGINT,COM-WES-951,West Singhbhum,Saranda,Standard civilian traffic patterns in Tonto,0.45,LOW,0.4,NOISE,False
2023-01-07 18:42:00,2023-01-07,PATROL,PTL-WES-213,West Singhbhum,Jareikela,Routine patrol in Tonto - no incidents,0.32,HIGH,0.4,NOISE,False
2023-01-07 03:52:00,2023-01-07,HUMINT,AST-WES-151,West Singhbhum,Goilkera,Source indicates possible IED materials being transported to Chaibasa area,0.95,MEDIUM,0.4,TRUE_SIGNAL,False
2023-01-07 04:42:00,2023-01-07,OSINT,OSI-WES-972,West Singhbhum,Goilkera,Social media discusses local politics in Saranda,0.63,LOW,0.4,NOISE,False
2023-01-07 12:44:00,2023-01-07,HUMINT,AST-WES-378,West Singhbhum,Jareikela,Asset unable to confirm any suspicious movement near Saranda,0.26,LOW,0.4,NOISE,False
2023-01-07 18:43:00,2023-01-07,PATROL,DOM-WES-921,West Singhbhum,Jareikela,Routine patrol in Chaibasa - no incidents,0.25,LOW,0.4,NOISE,False
2023-01-07 01:04:00,2023-01-07,HUMINT,AST-WES-551,West Singhbhum,Saranda,Informant mentions routine activity in Tonto area,0.66,MEDIUM,0.4,NOISE,False
2023-01-07 17:57:00,2023-01-07,PATROL,DOM-WES-252,West Singhbhum,Tonto,Patrol noted absence of usual villagers on Saranda route,0.72,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 01:32:00,2023-01-07,HUMINT,INF-WES-384,West Singhbhum,Goilkera,Villager reports hearing sounds in forest near Tonto,0.58,MEDIUM,0.4,NOISE,False
2023-01-07 23:41:00,2023-01-07,SIGINT,SIG-WES-609,West Singhbhum,Chaibasa,Routine communication intercepted from Chaibasa area,0.63,LOW,0.4,NOISE,False
2023-01-07 01:52:00,2023-01-07,HUMINT,INF-WES-472,West Singhbhum,Goilkera,Asset unable to confirm any suspicious movement near Tonto,0.53,LOW,0.4,NOISE,False
2023-01-07 10:22:00,2023-01-07,PATROL,ROP-WES-102,West Singhbhum,Saranda,Road opening party cleared Tonto route - normal,0.26,LOW,0.4,NOISE,False
2023-01-07 12:13:00,2023-01-07,SIGINT,INT-WES-223,West Singhbhum,Jareikela,Routine communication intercepted from Chaibasa area,0.25,LOW,0.4,NOISE,False
2023-01-07 00:33:00,2023-01-07,PATROL,ROP-WES-610,West Singhbhum,Chaibasa,Unusual vehicle markings observed on Chaibasa road,0.76,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 12:26:00,2023-01-07,SIGINT,COM-WES-616,West Singhbhum,Tonto,Standard civilian traffic patterns in Jareikela,0.25,LOW,0.4,NOISE,False
2023-01-07 22:35:00,2023-01-07,OSINT,MED-WES-963,West Singhbhum,Saranda,Social media discusses local politics in Jareikela,0.27,LOW,0.4,NOISE,False
2023-01-07 17:44:00,2023-01-07,PATROL,ROP-WES-615,West Singhbhum,Saranda,Road opening party cleared Goilkera route - normal,0.66,MEDIUM,0.4,NOISE,False
2023-01-07 04:03:00,2023-01-07,PATROL,PTL-WES-490,West Singhbhum,Chaibasa,Road opening party cleared Jareikela route - normal,0.6,LOW,0.4,NOISE,False
2023-01-07 14:06:00,2023-01-07,HUMINT,INF-WES-933,West Singhbhum,Tonto,Villager reports hearing sounds in forest near Saranda,0.3,LOW,0.4,NOISE,False
2023-01-07 01:00:00,2023-01-07,OSINT,MED-WES-665,West Singhbhum,Saranda,General news about development activities in Tonto,0.66,MEDIUM,0.4,NOISE,False
2023-01-07 05:47:00,2023-01-07,HUMINT,HUM-WES-291,West Singhbhum,Tonto,Source reports no unusual activity in Goilkera,0.35,MEDIUM,0.4,NOISE,False
2023-01-07 04:59:00,2023-01-07,HUMINT,SRC-WES-140,West Singhbhum,Saranda,Informant observed reconnaissance activity near Tonto route,0.6,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 16:04:00,2023-01-07,SIGINT,INT-WES-288,West Singhbhum,Tonto,Standard civilian traffic patterns in Tonto,0.59,MEDIUM,0.4,NOISE,False
2023-01-07 20:00:00,2023-01-07,HUMINT,AST-WES-674,West Singhbhum,Chaibasa,Source reports no unusual activity in Chaibasa,0.37,MEDIUM,0.4,NOISE,False
2023-01-07 17:46:00,2023-01-07,PATROL,DOM-WES-362,West Singhbhum,Saranda,Road opening party cleared Tonto route - normal,0.66,LOW,0.4,NOISE,False
2023-01-07 05:49:00,2023-01-07,HUMINT,HUM-WES-198,West Singhbhum,Tonto,Informant mentions routine activity in Tonto area,0.65,MEDIUM,0.4,NOISE,False
2023-01-07 14:45:00,2023-01-07,SIGINT,INT-WES-124,West Singhbhum,Saranda,Routine communication intercepted from Goilkera area,0.52,LOW,0.4,NOISE,False
2023-01-07 10:01:00,2023-01-07,HUMINT,AST-WES-543,West Singhbhum,Jareikela,Asset reports meeting of 12 suspected cadres near Saranda,0.74,LOW,0.4,TRUE_SIGNAL,False
2023-01-07 21:19:00,2023-01-07,PATROL,QRT-WES-905,West Singhbhum,Tonto,Road opening party cleared Tonto route - normal,0.38,LOW,0.4,NOISE,False
2023-01-07 17:18:00,2023-01-07,HUMINT,AST-WES-915,West Singhbhum,Goilkera,Source reports no unusual activity in Jareikela,0.28,MEDIUM,0.4,NOISE,False
2023-01-08 06:47:00,2023-01-08,HUMINT,HUM-WES-412,West Singhbhum,Saranda,Informant mentions routine activity in Chaibasa area,0.49,MEDIUM,0.6,NOISE,False
2023-01-08 17:29:00,2023-01-08,HUMINT,HUM-WES-971,West Singhbhum,Tonto,Informant reports all clear in Goilkera - safe to proceed,0.45,MEDIUM,0.6,DECEPTION,False
2023-01-08 09:39:00,2023-01-08,HUMINT,SRC-WES-202,West Singhbhum,Chaibasa,Informant mentions routine activity in Chaibasa area,0.38,MEDIUM,0.6,NOISE,False
2023-01-08 10:15:00,2023-01-08,OSINT,SOC-WES-104,West Singhbhum,Goilkera,WhatsApp forward warns of 'danger' on Saranda road,0.88,LOW,0.6,TRUE_SIGNAL,False
2023-01-08 17:06:00,2023-01-08,PATROL,QRT-WES-598,West Singhbhum,Goilkera,Area domination in Saranda sector completed without incident,0.43,MEDIUM,0.6,NOISE,False
2023-01-08 18:37:00,2023-01-08,PATROL,PTL-WES-932,West Singhbhum,Jareikela,Report of wire/cable remnants found near Goilkera,0.91,LOW,0.6,TRUE_SIGNAL,False
2023-01-08 14:32:00,2023-01-08,PATROL,QRT-WES-237,West Singhbhum,Tonto,Patrol reports fresh tracks of 11 individuals near Tonto,0.73,HIGH,0.6,TRUE_SIGNAL,False
2023-01-08 23:30:00,2023-01-08,HUMINT,SRC-WES-853,West Singhbhum,Saranda,Unconfirmed report of strangers seen near Goilkera,0.28,MEDIUM,0.6,NOISE,False
2023-01-08 15:58:00,2023-01-08,HUMINT,INF-WES-497,West Singhbhum,Jareikela,Villager reports hearing sounds in forest near Chaibasa,0.53,MEDIUM,0.6,NOISE,False
2023-01-08 12:23:00,2023-01-08,OSINT,NEW-WES-769,West Singhbhum,Tonto,Social media shows photos of pamphleteering in Saranda,0.8,MEDIUM,0.6,TRUE_SIGNAL,False
2023-01-08 00:32:00,2023-01-08,PATROL,DOM-WES-718,West Singhbhum,Goilkera,Road opening party cleared Saranda route - normal,0.61,MEDIUM,0.6,NOISE,False
2023-01-08 10:46:00,2023-01-08,SIGINT,INT-WES-524,West Singhbhum,Chaibasa,Intercepted message mentions security force patrol schedule,0.81,LOW,0.6,TRUE_SIGNAL,False
2023-01-08 20:32:00,2023-01-08,SIGINT,INT-WES-237,West Singhbhum,Chaibasa,Routine communication intercepted from Tonto area,0.32,HIGH,0.6,NOISE,False
2023-01-08 06:28:00,2023-01-08,OSINT,MED-WES-187,West Singhbhum,Tonto,Local news reports increased bandh calls in Saranda region,0.91,MEDIUM,0.6,TRUE_SIGNAL,False
2023-01-08 21:21:00,2023-01-08,OSINT,SOC-WES-841,West Singhbhum,Jareikela,General news about development activities in Goilkera,0.51,MEDIUM,0.6,NOISE,False
2023-01-08 04:38:00,2023-01-08,SIGINT,ELT-WES-946,West Singhbhum,Chaibasa,Communication burst detected from Jareikela forest coordinates,0.78,LOW,0.6,TRUE_SIGNAL,False
2023-01-08 21:41:00,2023-01-08,HUMINT,HUM-WES-893,West Singhbhum,Jareikela,Source claims attack planned for Bijapur (redirect attempt),0.76,MEDIUM,0.6,DECEPTION,False
2023-01-08 04:16:00,2023-01-08,SIGINT,SIG-WES-535,West Singhbhum,Jareikela,Intercepted communication mentions 'package' delivery to Tonto,0.72,LOW,0.6,TRUE_SIGNAL,False
2023-01-08 00:24:00,2023-01-08,PATROL,PTL-WES-632,West Singhbhum,Goilkera,Routine patrol in Saranda - no incidents,0.55,MEDIUM,0.6,NOISE,False
2023-01-08 08:43:00,2023-01-08,PATROL,QRT-WES-726,West Singhbhum,Jareikela,Unusual vehicle markings observed on Chaibasa road,0.9,MEDIUM,0.6,TRUE_SIGNAL,False
